Year,Region,Species,Latitude,Latitude_std_err,Longitude,Longitude_std_err,Depth,Depth_std_err
2008,Northeast US Fall,Glyptocephalus cynoglossus,43.00337702517,0.529631676654986,-67.8194960056705,0.707077669984435,193.00948107263,27.2738647872398
2009,Northeast US Fall,Glyptocephalus cynoglossus,42.653776898204,0.220853758663196,-68.4905392016057,0.268789620793329,161.052971470447,7.98380561414785
2010,Northeast US Fall,Glyptocephalus cynoglossus,41.3577576670265,0.251810442610098,-69.4715234827112,0.420032657901242,122.939798416393,15.7906516571734
2011,Northeast US Fall,Glyptocephalus cynoglossus,42.8458225988556,0.234749820119637,-68.7930740828098,0.263226234512893,157.33106044317,7.05636433457359
2012,Northeast US Fall,Glyptocephalus cynoglossus,42.7495165866702,0.212520913414876,-68.5175899833946,0.289964388237739,168.307729588091,9.56135430224391
2013,Northeast US Fall,Glyptocephalus cynoglossus,43.0575360646519,0.254739040523432,-69.0214555176839,0.322667368522385,142.874341750131,9.85732462817858
2014,Northeast US Fall,Glyptocephalus cynoglossus,42.3464703777713,0.371929909626747,-68.74609583809,0.514284190095743,151.724432474551,16.7132385228183
2015,Northeast US Fall,Glyptocephalus cynoglossus,42.4527199444022,0.221618902539076,-67.9183634345852,0.324403800978368,129.974099235416,19.6669858396524
1967,Northeast US Fall,Helicolenus dactylopterus,42.4111844190476,NaN,-67.4408230047619,NaN,221.733333333333,NaN
1968,Northeast US Fall,Helicolenus dactylopterus,39.9465659191283,0.106390053729966,-71.1531926800912,0.248477112885198,263.585609683608,2.4468097266121
1969,Northeast US Fall,Helicolenus dactylopterus,39.9705097097238,0.595743875480685,-71.1464257637887,0.711021833883949,134.639652190181,0.803848112048953
1970,Northeast US Fall,Helicolenus dactylopterus,42.8905378490904,0.639144798710035,-68.1490729552802,0.72293403367068,212.809848026396,8.52179210015814
1971,Northeast US Fall,Helicolenus dactylopterus,37.9338730984357,0.479840710502632,-73.8181279510161,0.902531114964207,93.2472781243511,37.8968405910215
1972,Northeast US Fall,Helicolenus dactylopterus,39.8679644239391,0.267851217914889,-71.2494913596646,0.435062780994814,262.857842083506,3.80283154003948
1973,Northeast US Fall,Helicolenus dactylopterus,40.4235534507042,NaN,-67.6543292957746,NaN,244.901408450704,NaN
1974,Northeast US Fall,Helicolenus dactylopterus,39.4240189808392,0.196941273678777,-71.8363698818533,0.713031418651076,141.903655455888,29.2752702197651
1975,Northeast US Fall,Helicolenus dactylopterus,42.8834457812563,0.263750264942182,-67.9161438652986,0.241330447559822,203.525479090836,7.38330980322653
1976,Northeast US Fall,Helicolenus dactylopterus,40.5795318753872,0.332425626504682,-69.3293370721815,0.669071405812849,245.947885078042,7.65751778738508
1977,Northeast US Fall,Helicolenus dactylopterus,41.8908524834787,0.528320410164661,-68.145397238189,0.540819400642576,227.07187300406,9.29571435237858
1978,Northeast US Fall,Helicolenus dactylopterus,41.7863835323111,0.468324579856969,-67.6594917468394,0.37943374162193,207.999116504686,15.6496054102095
1979,Northeast US Fall,Helicolenus dactylopterus,40.5033351253382,0.373503211376715,-69.7880567866835,0.699961333121133,204.039715595968,15.7005145903298
1980,Northeast US Fall,Helicolenus dactylopterus,40.5411265374186,0.298232265720987,-68.030132589432,0.931704610437852,250.254497474365,4.8750412340206
1981,Northeast US Fall,Helicolenus dactylopterus,39.15402470638,0.477009301614297,-71.5388502812189,1.07011240421009,180.60453645541,35.5564381414422
1982,Northeast US Fall,Helicolenus dactylopterus,38.1134100912493,0.582875132549994,-73.7803040250755,0.875350371983994,60.2001384245718,17.6193996827248
1983,Northeast US Fall,Helicolenus dactylopterus,39.0994913798398,0.400705502574626,-72.6683776803819,0.489051587500728,215.514383406917,36.7946956268883
1984,Northeast US Fall,Helicolenus dactylopterus,39.9458292206133,0.115051396132196,-71.1509528267512,0.360895945588414,188.304547266431,22.2872920699067
1985,Northeast US Fall,Helicolenus dactylopterus,41.5619567422345,0.665147938046907,-68.7601845705123,1.04096401126364,234.216221596706,9.85955873708741
1986,Northeast US Fall,Helicolenus dactylopterus,42.0538426875004,0.487586817283824,-67.9494778642295,0.436312110094651,223.138929269023,7.58492694530144
1987,Northeast US Fall,Helicolenus dactylopterus,41.6866216885869,0.570824144555795,-67.8266093032963,0.601190540850836,221.737118884346,14.6923657555437
1988,Northeast US Fall,Helicolenus dactylopterus,42.3513581386053,0.367195399620006,-67.4357815105797,0.13988461694136,222.65534234185,5.66957614359201
1989,Northeast US Fall,Helicolenus dactylopterus,42.2482016956603,0.228524032934898,-68.0444537261514,0.404196219487706,203.985371464929,11.6858507678162
1990,Northeast US Fall,Helicolenus dactylopterus,42.0107231863555,0.374990954903688,-68.4622476847911,0.534257554243507,225.770395704087,3.56786730255272
1991,Northeast US Fall,Helicolenus dactylopterus,42.7929282587545,0.331019682050341,-67.4937593484643,0.255790828277668,215.038930492376,7.70459821116204
1992,Northeast US Fall,Helicolenus dactylopterus,41.7210811847601,0.440193419271871,-69.0482520248906,0.647300707185663,234.914722734076,7.9954387655836
1993,Northeast US Fall,Helicolenus dactylopterus,42.5040713743452,0.645478408951245,-68.2508141383103,0.605353451359007,213.179377131696,13.548183334938
1994,Northeast US Fall,Helicolenus dactylopterus,41.8552841540575,0.0485320458034117,-68.9068625331069,0.350630342955196,165.623153934074,2.44303033500975
1995,Northeast US Fall,Helicolenus dactylopterus,42.2377371349318,0.707034964288659,-68.0761039003712,0.962168859691134,189.185002166125,22.8680899713044
1996,Northeast US Fall,Helicolenus dactylopterus,42.3869636643624,0.173059275209167,-67.4151354178293,0.233748185593108,221.71697561346,10.2093779136963
1997,Northeast US Fall,Helicolenus dactylopterus,42.5358843083992,0.209275228890531,-67.4649048835778,0.0508385057415017,218.124940993048,9.29742470304626
1998,Northeast US Fall,Helicolenus dactylopterus,40.6367320323076,0.932475746314951,-70.769297393907,1.13265854086759,239.026738315544,13.0184519643559
1999,Northeast US Fall,Helicolenus dactylopterus,43.2402717280624,0.3459044016815,-67.6188362486774,0.0475968821882234,204.060548572817,8.27484101735425
2000,Northeast US Fall,Helicolenus dactylopterus,42.3966488614312,0.310591126710601,-68.1931246825343,0.334416001504042,183.725008716155,8.92768658791626
2001,Northeast US Fall,Helicolenus dactylopterus,42.1263633511642,0.423453627243601,-67.6847287290478,0.674262002866532,218.342675802138,12.4774067123618
2002,Northeast US Fall,Helicolenus dactylopterus,42.5155442203051,0.288792785995317,-67.4756035547932,0.260238531248947,218.546497165727,8.47388057160422
2003,Northeast US Fall,Helicolenus dactylopterus,39.9839341810126,0.358434811834212,-70.9824159832168,0.744957909949849,237.18945888202,14.6949142896405
2004,Northeast US Fall,Helicolenus dactylopterus,42.4803347885808,0.227879904858255,-67.4964556774678,0.215872106666989,218.550420791188,7.08556374675363
2005,Northeast US Fall,Helicolenus dactylopterus,41.6628625126307,0.381095254818776,-68.5310099628351,1.03465038743733,188.950286436243,33.3700381241881
2006,Northeast US Fall,Helicolenus dactylopterus,42.408679004794,0.146435901823896,-67.4408871278648,0.0372950334978751,221.409525277723,18.8753139495834
2007,Northeast US Fall,Helicolenus dactylopterus,42.0944136777335,0.30231808810056,-68.1639704317013,0.418466486264638,219.731853555861,7.96716550391329
2008,Northeast US Fall,Helicolenus dactylopterus,42.3757493621127,0.732852191426342,-67.538626928732,0.337511183137116,194.543672515368,21.0640215971012
2009,Northeast US Fall,Helicolenus dactylopterus,41.1170824046361,0.409447867891837,-68.1600465225147,0.659165576150648,186.620093075389,22.2768338327346
2010,Northeast US Fall,Helicolenus dactylopterus,42.8712726772639,0.230041112044819,-68.1442771116032,0.310722444959691,213.77944609367,4.45020431745537
2011,Northeast US Fall,Helicolenus dactylopterus,42.0789064210943,0.374293839728546,-67.7385973219031,0.602129030776311,223.188609076363,9.78873213992835
2012,Northeast US Fall,Helicolenus dactylopterus,42.1782854264075,0.22784078520799,-67.9483673593508,0.30021421307306,194.904889897209,12.0717426532093
2013,Northeast US Fall,Helicolenus dactylopterus,42.3310504869906,0.233770763560584,-67.3969892842281,0.28465588670295,221.397550942625,12.0062721944929
2014,Northeast US Fall,Helicolenus dactylopterus,42.6806212191676,0.187046949346398,-67.445303197975,0.167721822952615,217.482604452172,5.88743936917222
2015,Northeast US Fall,Helicolenus dactylopterus,43.3507723981835,0.161148785923448,-67.5851176147504,0.159488264805347,201.562443564626,10.3931462671012
1967,Northeast US Fall,Hemitripterus americanus,41.4994978668122,0.249440033105518,-68.5103362624627,0.426146384810062,78.6574493337532,8.81948911383453
1968,Northeast US Fall,Hemitripterus americanus,41.3881261896237,0.252649028497281,-69.0733515501791,0.49094046148225,81.15595383905,8.81740844396374
1969,Northeast US Fall,Hemitripterus americanus,41.2502328388216,0.161931067689705,-68.1854914311448,0.505561986574312,78.7739782872223,6.80140304990984
1970,Northeast US Fall,Hemitripterus americanus,41.5594421103824,0.210716688076752,-68.1090011702507,0.353789302774954,96.944665473851,10.3216125847965
1971,Northeast US Fall,Hemitripterus americanus,41.2010608415656,0.228222350120938,-68.6042013829172,0.44049056654827,76.8541774474787,3.43134097088688
1972,Northeast US Fall,Hemitripterus americanus,41.1546239225906,0.137703920059945,-68.8901229336634,0.483174300635732,61.5196443864722,5.61129823371373
1973,Northeast US Fall,Hemitripterus americanus,41.5933997696265,0.215180905118,-68.4513396795516,0.437636761402659,81.2680348684858,8.75977060017526
1974,Northeast US Fall,Hemitripterus americanus,41.5554647862854,0.25231642658952,-68.0551222946877,0.573104236644905,80.6543074444192,8.24902176113014
1975,Northeast US Fall,Hemitripterus americanus,41.5194416153777,0.188132328485622,-68.7175781938618,0.350368154771385,90.9247999535635,12.0603386205914
1976,Northeast US Fall,Hemitripterus americanus,41.4515674379356,0.15799060649539,-68.0608834677864,0.37217916212218,69.1732878808766,7.37105557321106
1977,Northeast US Fall,Hemitripterus americanus,42.0358859362631,0.278389898955543,-68.4579026334983,0.392065686039593,93.0064228633938,8.02110965652328
1978,Northeast US Fall,Hemitripterus americanus,41.9146076278881,0.19574156642333,-68.0610568319512,0.320132522626654,103.981153994177,11.5853456925459
1979,Northeast US Fall,Hemitripterus americanus,41.5043104302303,0.191338352239201,-68.7888997603342,0.448535360829252,85.8601754195641,8.66419640062254
1980,Northeast US Fall,Hemitripterus americanus,41.8003894223917,0.320203441592985,-70.0951564448542,0.380538886818431,89.4945902954285,8.99261394653651
1981,Northeast US Fall,Hemitripterus americanus,41.9015874885498,0.198846849978559,-68.2968533538651,0.400769300014347,97.7737637715036,11.5153613921254
1982,Northeast US Fall,Hemitripterus americanus,40.9548221372508,0.314765134478497,-70.1339168202091,0.615979175138677,70.9763347449558,10.2690407868302
1983,Northeast US Fall,Hemitripterus americanus,42.1598261574613,0.246544506470915,-68.8154987602015,0.316075029187378,84.690218323684,10.5077565016435
1984,Northeast US Fall,Hemitripterus americanus,41.9355625939128,0.230333392683069,-68.4237359224852,0.29366069727167,90.3795704655128,14.8574862113934
1985,Northeast US Fall,Hemitripterus americanus,42.0539997542015,0.344039696793907,-68.8791233233033,0.489606992603357,105.877225849768,11.9699685016854
1986,Northeast US Fall,Hemitripterus americanus,42.0772930870094,0.243373587073851,-68.3644906018313,0.341334251957507,94.3149051774299,13.0198442733145
1987,Northeast US Fall,Hemitripterus americanus,41.6558991327656,0.177675296856998,-67.547963180295,0.337734561636107,85.4307609940315,8.53331313578599
1988,Northeast US Fall,Hemitripterus americanus,42.0317130434545,0.226936466086232,-68.2911631859203,0.372174608236229,101.460678993318,13.2051373091724
1989,Northeast US Fall,Hemitripterus americanus,42.1897836630943,0.264667702143909,-67.9474198312671,0.340551316323688,101.273187915784,11.4411525289719
1990,Northeast US Fall,Hemitripterus americanus,41.576290537917,0.3210152296354,-69.4242077699457,0.502959212264055,106.689958438148,14.3382741877247
1991,Northeast US Fall,Hemitripterus americanus,41.7760176207574,0.186551451191041,-68.6382520265069,0.335680973776569,86.863530152706,10.3837886418822
1992,Northeast US Fall,Hemitripterus americanus,41.6949904697599,0.215748340883747,-67.0076799567989,0.426008539357901,89.6102080541619,11.5900335956843
1993,Northeast US Fall,Hemitripterus americanus,42.1733308474365,0.331063685912715,-69.045752724088,0.596588299323617,111.315801382759,16.7667972808708
1994,Northeast US Fall,Hemitripterus americanus,42.0390681406589,0.217088723047937,-68.1537004378732,0.44479017012788,76.3774301991874,11.2581020483894
1995,Northeast US Fall,Hemitripterus americanus,42.1115132267833,0.273770737617808,-68.0021345804195,0.432475100911076,95.0466669671166,14.7324409564476
1996,Northeast US Fall,Hemitripterus americanus,41.9142260364359,0.256368199277824,-67.5726942882392,0.349767257003215,95.235661755236,11.1362654852991
1997,Northeast US Fall,Hemitripterus americanus,41.4796640226646,0.255044577428767,-68.9550910615595,0.542722448764873,74.750943626315,18.3522299490599
1998,Northeast US Fall,Hemitripterus americanus,42.6297752832726,0.386057482995907,-68.739828008071,0.62860376751147,124.160367425577,13.6436822391358
1999,Northeast US Fall,Hemitripterus americanus,41.9459298616549,0.251533880672238,-68.9367290021418,0.474192566948996,91.1075159618965,19.2775476782728
2000,Northeast US Fall,Hemitripterus americanus,42.4877053574754,0.380871480729965,-68.6702832530717,0.469925843391352,121.738963131577,18.8969921182388
2001,Northeast US Fall,Hemitripterus americanus,42.3851132747488,0.46496673085339,-68.7624844883757,0.566799085050415,132.090737563611,12.7558690350455
2002,Northeast US Fall,Hemitripterus americanus,41.8053550718031,0.402512069266017,-69.5908678571086,0.532925384685527,100.682298243655,23.1957104072067
2003,Northeast US Fall,Hemitripterus americanus,42.3950019764073,0.323426475842589,-68.5426199535523,0.386020156843791,107.17447114568,17.0964701343308
2004,Northeast US Fall,Hemitripterus americanus,41.6060574161553,0.233879482820399,-68.4607445595419,0.49419040629208,63.5444910160498,12.4316018525249
2005,Northeast US Fall,Hemitripterus americanus,41.9027992209405,0.347687819575528,-68.9170839027973,0.538513050424021,77.856819639299,16.5026333289975
2006,Northeast US Fall,Hemitripterus americanus,42.3032980202636,0.327353530079308,-69.0002796558156,0.454956149917105,92.6011170355274,17.1801459350647
2007,Northeast US Fall,Hemitripterus americanus,42.5047527720229,0.43204501349058,-68.7177149144536,0.643889168515101,113.812703066927,18.8899221775272
2008,Northeast US Fall,Hemitripterus americanus,41.872224683994,0.26881549388981,-68.8107855707998,0.283645858451513,101.087726833808,19.2883838395864
2009,Northeast US Fall,Hemitripterus americanus,42.2376112494226,0.267982058401276,-68.3185166876965,0.368430079157584,102.805488600568,12.2763628691055
2010,Northeast US Fall,Hemitripterus americanus,42.3952554819463,0.308591811291098,-69.253692069824,0.386098485332097,127.681652182033,17.7531879492713
2011,Northeast US Fall,Hemitripterus americanus,42.3015494201842,0.52556466342388,-68.6386516192997,0.717237939328423,101.069442127885,17.6374512397134
2012,Northeast US Fall,Hemitripterus americanus,42.141905104222,0.281830917943417,-68.6374075153327,0.365890482248686,119.144119621771,14.2502734620753
2013,Northeast US Fall,Hemitripterus americanus,41.7415841263569,0.2380727423878,-67.0801481283277,0.426319037334956,82.4079744892896,9.28517875752512
2014,Northeast US Fall,Hemitripterus americanus,42.3227770946298,0.222051965787981,-68.3971063206881,0.413990915503769,109.612309517087,13.3239462438352
2015,Northeast US Fall,Hemitripterus americanus,41.349559438742,0.413792610272748,-68.8294622104949,0.821967205737582,84.3667569405786,22.891820982379
1967,Northeast US Fall,Hippoglossoides platessoides,42.4869417821747,0.165218380159786,-68.8597655122151,0.219361001121588,155.590512474422,11.0836997905246
1968,Northeast US Fall,Hippoglossoides platessoides,42.4405962386142,0.215687740915122,-69.0329176990794,0.251417299475432,163.821609666924,11.8053337196737
